0.000000000000000000e+00 1.053495503233064266e-10
1.562505245953314248e-01 1.110672231963340361e-10
3.125010492337633727e-01 1.105496760718382993e-10
3.906263115691447352e-01 1.106127534396189265e-10
4.687515739153040872e-01 1.105789771758532782e-10
5.468768362722422616e-01 1.105467454350915452e-10
6.250020986399605905e-01 1.105411649192901079e-10
7.031273610184594069e-01 1.105108966777628831e-10
7.812526234077404874e-01 1.105437555175059466e-10
8.593778858078040539e-01 1.104845241178020514e-10
9.375031482186519938e-01 1.105035825201877724e-10
1.015628410640284196e+00 1.105090453825010973e-10
1.093753673072702215e+00 1.104701420429863522e-10
1.171878935515906939e+00 1.104523519062000623e-10
1.250004197969899034e+00 1.105122732772388898e-10
1.328129460434680054e+00 1.104608695691002775e-10
1.406254722910250887e+00 1.104417576813404844e-10
1.484379985396611090e+00 1.104528806806557765e-10
1.562505247893763327e+00 1.104507411269241944e-10
1.640630510401708042e+00 1.104507566497585791e-10
1.718755772920446123e+00 1.104609394661387947e-10
1.796881035449977793e+00 1.104722739548274229e-10
1.875006297990305049e+00 1.104509461054165634e-10
1.953131560541428779e+00 1.104316117902654478e-10
2.031256823103350317e+00 1.104591842635124524e-10
2.109382085676069440e+00 1.104594148210432911e-10
2.187507348259587037e+00 1.104307150993679850e-10
2.265632610853905771e+00 1.104161909707625226e-10
2.343757873459025642e+00 1.104654270243747743e-10
2.421883136074947540e+00 1.104476204918221404e-10
2.500008398701672796e+00 1.104440749623866003e-10
2.578133661339202742e+00 1.104204994306273080e-10
2.656258923987537379e+00 1.104336673244194129e-10
2.734384186646678483e+00 1.104377623756297045e-10
2.812509449316626942e+00 1.104054384994573018e-10
2.890634711997383199e+00 1.104423884223225587e-10
2.968759974688948589e+00 1.104440628750396811e-10
3.046885237391323553e+00 1.104259600872312824e-10
3.125010500104509426e+00 1.104124459999060114e-10
3.203135762828507538e+00 1.104204091899216269e-10
3.281261025563318334e+00 1.104431377364887533e-10
3.359386288305468593e+00 1.103861631044537258e-10
3.437511551058109127e+00 1.104015439607031573e-10
3.515636813821394036e+00 1.104137329523298523e-10
3.593762076595323762e+00 1.103507040873999728e-10
3.671887339379899640e+00 1.103394747743983312e-10
3.750012602175122112e+00 1.103772143539632037e-10
3.828137864980992067e+00 1.103554712071028872e-10
3.906263127797510837e+00 1.103354179880700345e-10
3.984388390624678422e+00 1.103456301918981180e-10
4.062513653462496599e+00 1.103418160828110078e-10
4.140638916310964923e+00 1.103408044269420636e-10
4.218764179170085171e+00 1.103382008188678724e-10
4.296889442039858231e+00 1.103234928703455719e-10
4.375014704920283215e+00 1.103159937836340968e-10
4.453139967811363675e+00 1.103123941343538713e-10
4.531265230713098724e+00 1.103285130294517751e-10
4.609390493625488361e+00 1.103013374334956703e-10
4.687515756548535251e+00 1.103139950702124643e-10
4.765641019482239393e+00 1.103243802095869217e-10
4.843766282426601677e+00 1.102752934968151284e-10
4.921891545381622102e+00 1.102830247182459861e-10
5.000016808347303332e+00 1.102901987998786497e-10
5.078142071323644480e+00 1.102798591400444392e-10
5.156267334310647321e+00 1.102897634342478755e-10
5.234392597308310968e+00 1.102626726616756340e-10
5.312517860316638085e+00 1.102675153109919584e-10
5.390643123335628673e+00 1.102843743614978552e-10
5.468768386365283618e+00 1.102805887758839596e-10
5.546893649405604698e+00 1.102606211023302605e-10
5.625018912456591913e+00 1.102278073004931688e-10
5.703144175518246151e+00 1.102622009703726650e-10
5.781269438590567411e+00 1.102590271875473482e-10
5.859394701673558359e+00 1.102327684308576227e-10
5.937519964767218994e+00 1.102548749004253392e-10
6.015645227871548428e+00 1.102560191600271481e-10
6.093770490986550215e+00 1.102631901630802172e-10
6.171895754112223464e+00 1.102509891349603875e-10
6.250021017248569066e+00 1.102270619024677679e-10
6.328146280395587908e+00 1.102480126249432085e-10
6.406271543553281766e+00 1.102489713188031252e-10
6.484396806721650641e+00 1.102324257110716491e-10
6.562522069900694532e+00 1.102268204160320173e-10
6.640647333090415216e+00 1.102271897746704146e-10
6.718772596290814469e+00 1.102503380413163615e-10
6.796897859501891404e+00 1.102035692538885004e-10
6.875023122723648683e+00 1.102106174354737319e-10
6.953148385956085420e+00 1.102405345620845130e-10
7.031273649199201614e+00 1.102040461263295572e-10
7.109398912453000818e+00 1.101862632162453596e-10
7.187524175717482144e+00 1.102148847580225894e-10
7.265649438992646481e+00 1.102028913721087751e-10
7.343774702278494715e+00 1.101976352026425801e-10
7.421899965575027736e+00 1.102149201104235419e-10
7.500025228882245543e+00 1.101978574466226285e-10
7.578150492200151689e+00 1.101832121922954595e-10
7.656275755528743510e+00 1.101894235573772180e-10
7.734401018868023669e+00 1.101768269752393160e-10
7.812526282217992168e+00 1.101860544423341149e-10
7.890651545578650783e+00 1.101720173708554550e-10
7.968776808949999513e+00 1.101395159013647984e-10
8.046902072332040134e+00 1.101701875976308749e-10
8.125027335724773536e+00 1.101515933756594975e-10
8.203152599128200606e+00 1.101508688459217585e-10
8.281277862542319568e+00 1.101647449543951577e-10
8.359403125967132198e+00 1.101178247254315561e-10
8.437528389402642048e+00 1.101317021918019864e-10
8.515653652848847344e+00 1.101382383442243468e-10
8.593778916305749860e+00 1.101073118081407375e-10
8.671904179773351373e+00 1.101276235257821599e-10
8.750029443251650108e+00 1.101133721060185659e-10
8.828154706740647839e+00 1.101042400983133285e-10
8.906279970240346344e+00 1.101098231641227434e-10
8.984405233750745623e+00 1.100934901650917727e-10
9.062530497271847452e+00 1.101082130977449126e-10
9.140655760803651830e+00 1.100779522547487679e-10
9.218781024346160535e+00 1.100623057044440171e-10
9.296906287899373567e+00 1.100845630946697614e-10
9.375031551463290924e+00 1.100708837139157537e-10
9.453156815037912608e+00 1.100763513885136957e-10
9.531282078623242171e+00 1.100738185988003958e-10
9.609407342219279613e+00 1.100584548810716800e-10
9.687532605826026710e+00 1.100441145761120247e-10
9.765657869443479910e+00 1.100512506187411746e-10
9.843783133071644542e+00 1.100602892006276149e-10
9.921908396710522382e+00 1.100477538171911005e-10
1.000003366036010988e+01 1.100364417347853873e-10
1.007815892402041058e+01 1.100377918374936936e-10
1.015628418769142449e+01 1.100277276677852027e-10
1.023440945137315161e+01 1.100427349999268697e-10
1.031253471506559372e+01 1.100171914236313861e-10
1.039065997876875258e+01 1.100147442186873237e-10
1.046878524248262643e+01 1.100324733885962230e-10
1.054691050620722059e+01 1.100000948349449797e-10
1.062503576994252974e+01 1.100227483231557824e-10
1.070316103368855742e+01 1.100454157319902253e-10
1.078128629744530542e+01 1.100056043667992440e-10
1.085941156121277551e+01 1.099877137791828026e-10
1.093753682499096591e+01 1.099981642823632152e-10
1.101566208877987840e+01 1.100112481640414700e-10
1.109378735257951476e+01 1.099999547762993702e-10
1.117191261638987498e+01 1.099966764401070949e-10
1.125003788021096085e+01 1.100126101215015464e-10
1.132816314404277236e+01 1.099966370651486017e-10
1.140628840788530951e+01 1.099923553211197682e-10
1.148441367173857408e+01 1.100014516829790554e-10
1.156253893560256785e+01 1.099790949144590739e-10
1.164066419947728903e+01 1.099887247403800787e-10
1.171878946336274119e+01 1.099865449446438864e-10
1.179691472725892254e+01 1.099675609759332610e-10
1.187503999116583486e+01 1.099703459660040162e-10
1.195316525508347816e+01 1.099859975176549482e-10
1.203129051901185420e+01 1.099795111105626279e-10
1.210941578295096654e+01 1.099580804290644943e-10
1.218754104690081341e+01 1.099549672386555624e-10
1.226566631086139658e+01 1.099771809989335306e-10
1.234379157483271250e+01 1.099668803112174817e-10
1.242191683881476649e+01 1.099741140479465865e-10
1.250004210280755856e+01 1.099586792288455208e-10
1.257816736681109049e+01 1.099366084998657261e-10
1.265629263082536404e+01 1.099672175249777871e-10
1.273441789485037567e+01 1.099324841586469484e-10
1.281254315888612716e+01 1.099425596322760073e-10
1.289066842293262205e+01 1.099477210858969181e-10
1.296879368698986035e+01 1.099234907669965589e-10
1.304691895105784383e+01 1.099306456257357988e-10
1.312504421513656894e+01 1.099274209088183231e-10
1.320316947922603923e+01 1.099157246069690362e-10
1.328129474332625826e+01 1.099174259279581075e-10
1.335942000743722247e+01 1.099026768589158201e-10
1.343754527155893363e+01 1.099138956689393502e-10
1.351567053569139354e+01 1.098935799151569440e-10
1.359379579983460395e+01 1.098870552506383049e-10
1.367192106398856311e+01 1.099002647462966179e-10
1.375004632815327277e+01 1.098865062932410272e-10
1.382817159232873649e+01 1.098765392559509153e-10
1.390629685651495251e+01 1.098702240853047885e-10
1.398442212071192259e+01 1.098698120386710029e-10
1.406254738491964673e+01 1.098551669671855038e-10
1.414067264913812494e+01 1.098683662568215030e-10
1.421879791336735899e+01 1.098713568356213172e-10
1.429692317760735065e+01 1.098346267830011208e-10
1.437504844185809993e+01 1.098383452258110918e-10
1.445317370611960683e+01 1.098267162388294943e-10
1.453129897039187313e+01 1.098216972598634608e-10
1.460942423467489881e+01 1.098318194853024260e-10
1.468754949896868744e+01 1.098298187628059360e-10
1.476567476327323725e+01 1.098272487949327678e-10
1.484380002758854999e+01 1.098100484300664341e-10
1.492192529191462569e+01 1.097904945647694448e-10
1.500005055625146611e+01 1.097931870567613801e-10
1.507817582059907124e+01 1.097836305960559802e-10
1.515630108495744111e+01 1.097955381851523159e-10
