0.000000000000000000e+00 5.803375432316969533e-12
1.562505245952996447e-01 1.279739708045930753e-11
3.125010492336914303e-01 1.242624323867521284e-11
3.515636804000228932e-01 1.242966043905826531e-11
3.906263115690476462e-01 1.240506193862410004e-11
4.687515739151773553e-01 1.238941022797689049e-11
5.468768362720800580e-01 1.241806695969927073e-11
6.250020986397566425e-01 1.238242004660731840e-11
7.031273610182074973e-01 1.240865060429641526e-11
7.812526234074329556e-01 1.238979351819481082e-11
8.593778858074333504e-01 1.239503609084948515e-11
9.375031482182089038e-01 1.237052787904163212e-11
1.015628410639759505e+00 1.238663861220913759e-11
1.093753673072085819e+00 1.234989183628766568e-11
1.171878935515188180e+00 1.236099737494823137e-11
1.250004197969066144e+00 1.234552383201101957e-11
1.328129460433719933e+00 1.231991456181432338e-11
1.406254722909150212e+00 1.229468585136804608e-11
1.484379985395356760e+00 1.230696889154906786e-11
1.562505247892339577e+00 1.227790067890357921e-11
1.640630510400099773e+00 1.227855406932683180e-11
1.718755772918636682e+00 1.225803908841579962e-11
1.796881035447951414e+00 1.223006798058185905e-11
1.875006297988043524e+00 1.223918891466712380e-11
1.953131560538913458e+00 1.222748349031962395e-11
2.031256823100561881e+00 1.221649552075109928e-11
2.109382085672988794e+00 1.221284271178609127e-11
2.187507348256194195e+00 1.219829848711239578e-11
2.265632610850178530e+00 1.220370095633209782e-11
2.343757873454942242e+00 1.218476894349808431e-11
2.421883136070485332e+00 1.217431325222097056e-11
2.500008398696808687e+00 1.217521899983256027e-11
2.578133661333911864e+00 1.217616187787052227e-11
2.656258923981795750e+00 1.214822421760337653e-11
2.734384186640459902e+00 1.215106066191462200e-11
2.812509449309905207e+00 1.212567205147469374e-11
2.890634711990131223e+00 1.213906388736121379e-11
2.968759974681138392e+00 1.212939676363748617e-11
3.046885237382927603e+00 1.210056245066946587e-11
3.125010500095498411e+00 1.210290729010411868e-11
3.203135762818852150e+00 1.209862645884277490e-11
3.281261025552987487e+00 1.207507775557773925e-11
3.359386288295147516e+00 1.208745818735597731e-11
3.437511551047093494e+00 1.207811424695389179e-11
3.515636813809653205e+00 1.205552308247966242e-11
3.593762076582826648e+00 1.206119437093418790e-11
3.671887339366613379e+00 1.205846924288579112e-11
3.750012602161014286e+00 1.204571561329546945e-11
3.828137864966029369e+00 1.202180878192390133e-11
3.906263127781658184e+00 1.202257461508996750e-11
3.984388390607900732e+00 1.203721833382127268e-11
4.062513653444757900e+00 1.200646583575848093e-11
4.140638916292229688e+00 1.199255492938110501e-11
4.218764179150316096e+00 1.198558094569626859e-11
4.296889442019016236e+00 1.197673657196505915e-11
4.375014704898330997e+00 1.196826447883415409e-11
4.453139967788260378e+00 1.196063064518196583e-11
4.531265230688805268e+00 1.196649855744757550e-11
