0.000000000000000000e+00 1.651200084673730846e-11 2.191418580187778122e-14
1.562504761215086357e-01 1.213667523247914295e-11 1.945653656663159888e-14
3.125009521339802698e-01 1.226586885659047253e-11 1.902828684710950595e-14
3.515635711200607028e-01 1.224746766062118806e-11 1.908483963931612581e-14
3.906261900993260872e-01 1.225622173442657837e-11 1.916184508095519662e-14
4.687514280374121545e-01 1.229453521995744752e-11 2.066158719722398453e-14
5.468766659482376946e-01 1.232308694072790876e-11 1.765252564068324082e-14
6.250019038318024300e-01 1.233738063725831306e-11 2.177395578737832262e-14
7.031271416881060832e-01 1.235616768356386724e-11 1.803319651494384206e-14
7.812523795171483210e-01 1.235850993233922943e-11 2.070428222456734534e-14
8.593776173189288103e-01 1.234492483545115706e-11 1.890025995260918820e-14
9.375028550934475513e-01 1.232026263482349977e-11 2.023122686882822065e-14
1.015628092840703989e+00 1.233045992003507688e-11 1.890691676134223555e-14
1.093753330560698567e+00 1.228502282492389020e-11 2.014098451654275331e-14
1.171878568253430952e+00 1.226845069568411962e-11 1.877862202077721601e-14
1.250003805918901367e+00 1.223884393813743943e-11 2.008767146802169522e-14
1.328129043557109590e+00 1.222708128260790358e-11 1.852878626760747654e-14
1.406254281168055620e+00 1.220653162203788664e-11 2.056544873836670132e-14
1.484379518751739457e+00 1.219917396160826201e-11 1.827961473228041739e-14
1.562504756308160658e+00 1.218924098706012291e-11 2.006058054685018230e-14
1.640629993837319667e+00 1.217967449580131978e-11 1.943817313780083043e-14
1.718755231339216261e+00 1.216618860892078776e-11 1.941678381182497058e-14
1.796880468813849996e+00 1.217746968938668471e-11 1.950414924831221765e-14
1.875005706261221539e+00 1.215376699967115664e-11 1.932324875805204881e-14
1.953130943681330001e+00 1.215697426108762392e-11 2.052718110886159147e-14
2.031256181074176048e+00 1.216469576147394792e-11 1.794005239059241133e-14
2.109381418439759237e+00 1.215447603422663211e-11 2.119986278192115714e-14
2.187506655778079789e+00 1.214632452153797295e-11 1.859379547551748817e-14
2.265631893089137261e+00 1.213753395254217739e-11 1.958160699821473958e-14
2.343757130372931652e+00 1.213814304718206097e-11 1.971767443077754625e-14
2.421882367629463406e+00 1.211816192245779330e-11 1.997652974434943554e-14
2.500007604858731636e+00 1.212986346986435441e-11 1.781992902415559324e-14
2.578132842060737229e+00 1.210302681059614785e-11 2.175990306034948301e-14
2.656258079235479741e+00 1.209666654419517646e-11 1.729936993677763822e-14
2.734383316382959173e+00 1.209861166063287729e-11 2.085865121740481685e-14
2.812508553503175524e+00 1.208682212989518096e-11 1.869608321647951266e-14
2.890633790596127906e+00 1.208098737351320818e-11 2.000242293168725119e-14
2.968759027661817651e+00 1.206587999009938304e-11 1.861395852669303622e-14
3.046884264700243872e+00 1.206470389583697235e-11 2.076745251723172043e-14
3.125009501711407012e+00 1.206207546408670088e-11 1.810965552497744107e-14
3.203134738695307071e+00 1.203534719240212030e-11 2.059958658189286913e-14
3.281259975651943162e+00 1.203376049982614717e-11 1.915945442760268577e-14
3.359385212581315727e+00 1.202233637889105737e-11 1.899636341137011677e-14
3.437510449483425212e+00 1.201319285094993339e-11 2.079175991078089268e-14
3.515635686358270728e+00 1.200546562420790473e-11 1.803605981620564283e-14
3.593760923205852720e+00 1.199372055399344486e-11 2.096294864400182730e-14
3.671886160026171186e+00 1.197198034974790484e-11 1.749952515395641184e-14
3.750011396819225684e+00 1.198014012180410163e-11 2.238460041311432349e-14
3.828136633585016657e+00 1.194979737053085456e-11 1.574344123669641448e-14
3.906261870323544105e+00 1.195931845443789092e-11 2.291864159286542534e-14
3.984387107034807585e+00 1.193256971888634743e-11 1.710928834029718391e-14
4.062512343718807095e+00 1.193731836145832650e-11 2.049328832690494137e-14
4.140637580375543081e+00 1.193704613987288644e-11 1.938890793873513186e-14
4.218762817005015542e+00 1.191933166829434123e-11 1.926397578476524236e-14
4.296888053607222702e+00 1.190790619975045209e-11 1.996848288122917238e-14
4.375013290182166337e+00 1.191725427606414199e-11 1.868856612346991177e-14
4.453138526729846447e+00 1.189421002351581188e-11 2.030253679892433781e-14
4.531263763250263032e+00 1.189343738113305145e-11 1.912551057435374082e-14
4.609388999743416093e+00 1.188556598662910031e-11 1.841818953645704236e-14
4.687514236209303853e+00 1.187206233250504598e-11 2.091717914194640126e-14
4.765639472647928088e+00 1.187876802604311590e-11 1.757155354995371978e-14
4.843764709059288798e+00 1.185692051636392606e-11 2.061708587632317204e-14
4.921889945443385095e+00 1.186292396821273627e-11 1.782617732837782132e-14
5.000015181800217867e+00 1.184129999727106698e-11 2.105887797599229700e-14
5.078140418129786227e+00 1.183807295918204443e-11 1.755431563594357708e-14
5.156265654432090173e+00 1.183481195950826832e-11 2.127887211063547617e-14
5.234390890707129707e+00 1.183213832641594938e-11 1.763309301214377032e-14
5.312516126954905715e+00 1.181543633826994712e-11 2.177845740235917981e-14
5.390641363175417311e+00 1.181680944091066245e-11 1.702712517794325772e-14
5.468766599368665382e+00 1.180672827110607951e-11 2.173415746014514272e-14
5.546891835534649040e+00 1.177031951318693149e-11 1.780978057227725403e-14
5.625017071673369173e+00 1.179309532174796005e-11 2.019999961506029041e-14
5.703142307784824006e+00 1.176476324588836134e-11 1.855894344812616619e-14
5.781267543869014425e+00 1.176338540008807958e-11 2.004336940331674501e-14
5.859392779925941319e+00 1.174343545281551166e-11 1.779311375500900035e-14
5.937518015955603801e+00 1.172121490613613513e-11 2.152288804928323005e-14
6.015643251958001869e+00 1.174175401919853649e-11 1.629561431393252817e-14
6.093768487933135525e+00 1.172088418419128041e-11 2.262410343675298415e-14
6.171893723881005656e+00 1.170937650117503221e-11 1.724775427752002276e-14
6.250018959801611373e+00 1.170527672139903128e-11 2.030101949507377701e-14
6.328144195694953567e+00 1.169668191913887010e-11 2.100946859489094042e-14
6.406269431561032235e+00 1.169779316624260391e-11 1.654850116074011994e-14
6.484394667399845602e+00 1.167878803758284634e-11 2.347700099523202538e-14
6.562519903211395444e+00 1.166758597799609833e-11 1.557141196021124273e-14
6.640645138995680874e+00 1.166490899922231780e-11 2.266876791124363501e-14
6.718770374752702779e+00 1.164232691525091511e-11 1.668756456629527342e-14
6.796895610482460270e+00 1.164367252991350862e-11 2.014977850445601029e-14
6.875020846184953349e+00 1.163734018834674808e-11 1.976842120417066742e-14
6.953146081860182903e+00 1.163065618296641114e-11 1.745398770577619324e-14
7.031271317508148933e+00 1.160779906709425295e-11 2.013596255158725071e-14
7.109396553128850549e+00 1.161598097283510042e-11 1.973659275368633380e-14
7.187521788722287752e+00 1.161130374552263185e-11 1.687430611883287967e-14
7.265647024288461431e+00 1.160242300157906544e-11 2.308248050565856182e-14
7.343772259827371585e+00 1.158761845894055314e-11 1.466722443749994529e-14
